,pos,pos
1667020,pos,pos
1459676,pos,pos
1459673,pos,pos
915465,pos,pos
1168555,pos,neg
915467,pos,pos
769889,pos,pos
1459679,pos,pos
1830411,pos,pos
639083,pos,pos
1745368,pos,pos
1341578,pos,pos
734196,pos,pos
1522378,pos,pos
1522377,pos,pos
695529,pos,pos
1061729,pos,pos
824303,pos,pos
1036034,pos,pos
880669,pos,pos
1036030,pos,pos
1782307,pos,neg
802448,pos,pos
1488527,pos,pos
1762233,pos,pos
1454797,pos,pos
1454796,pos,neg
1454793,pos,pos
802445,pos,pos
695526,pos,pos
764652,pos,pos
764653,pos,pos
639551,pos,pos
639556,pos,pos
967714,pos,neg
725067,pos,pos
1077891,pos,pos
1073537,neg,pos
802992,pos,pos
1670141,pos,pos
1529721,pos,pos
1529723,pos,pos
1079671,pos,pos
763396,pos,pos
1411995,pos,pos
763393,pos,pos
956568,pos,pos
1607947,pos,pos
1660558,pos,pos
1791794,neg,pos
956560,pos,pos
1058086,pos,pos
671587,pos,neg
1733792,pos,pos
1141867,pos,neg
965418,pos,pos
1059686,pos,pos
759839,pos,pos
1059684,neg,pos
1482884,pos,pos
1600998,pos,pos
1600999,pos,pos
759830,pos,pos
1600997,pos,pos
673562,pos,pos
1600992,pos,pos
1059689,pos,pos
1091694,pos,pos
1388516,pos,pos
668588,pos,pos
668587,pos,pos
894756,pos,pos
671638,pos,pos
1091699,pos,pos
877826,pos,pos
877825,pos,pos
877820,pos,pos
1088927,pos,pos
1088926,pos,pos
1822693,pos,pos
1822692,pos,pos
1743080,pos,pos
1453229,pos,pos
1453226,pos,neg
1453224,pos,pos
1678426,pos,pos
1421708,pos,pos
1599984,pos,pos
1678422,pos,pos
874733,pos,pos
1097443,pos,pos
1097446,pos,pos
1097447,pos,pos
1353884,pos,pos
1142511,pos,pos
874739,pos,pos
1142512,pos,pos
1838743,pos,pos
669987,pos,pos
1738882,pos,pos
1405078,pos,pos
1144911,pos,pos
711315,pos,pos
1104942,pos,pos
1286449,pos,pos
769948,pos,pos
1455943,pos,pos
1459049,pos,pos
765991,pos,pos
1843844,pos,pos
1843841,pos,pos
952112,pos,pos
1326431,pos,pos
1076858,pos,pos
1255893,pos,pos
1396414,pos,pos
636861,pos,neg
1376425,pos,pos
1739685,pos,pos
1739684,pos,pos
1332407,pos,neg
1332404,pos,pos
1706529,pos,pos
846665,pos,pos
1449973,pos,pos
1833872,pos,pos
846661,pos,pos
1024868,pos,pos
1024865,pos,pos
846668,pos,pos
846669,pos,pos
909900,pos,pos
947678,pos,pos
1159379,pos,pos
1536558,pos,neg
1159373,pos,pos
873408,pos,pos
1665079,pos,pos
1634124,pos,pos
1360248,pos,pos
1522542,pos,neg
1665073,pos,pos
1390670,pos,pos
1416736,pos,pos
635520,pos,pos
1471019,pos,pos
655594,pos,neg
622896,pos,pos
1090256,pos,pos
607790,pos,pos
1835431,pos,pos
907502,pos,pos
907504,pos,pos
1835435,pos,pos
1155804,pos,pos
1532633,pos,pos
1631903,pos,pos
1532634,pos,pos
1084126,pos,pos
1416735,pos,pos
814460,pos,pos
1771662,pos,pos
1635219,pos,pos
941008,pos,neg
1202201,pos,neg
1404077,pos,pos
1597712,pos,pos
727911,pos,pos
727916,pos,pos
1101814,pos,pos
1144007,pos,pos
1101816,pos,pos
1590725,pos,pos
1590727,pos,pos
1561502,pos,pos
1628482,pos,pos
866163,pos,pos
866162,pos,neg
1150351,pos,pos
1381007,pos,pos
1381000,pos,neg
901758,pos,pos
1168628,pos,pos
1150358,pos,pos
995745,pos,pos
1816505,pos,pos
995742,pos,pos
1637504,pos,pos
1402962,pos,pos
1234984,pos,pos
1402964,pos,pos
1360940,pos,pos
1349054,pos,pos
1416733,pos,pos
1785144,pos,pos
1188815,pos,pos
1570709,pos,pos
988619,pos,pos
797701,pos,pos
1325028,pos,pos
1188818,pos,neg
1492743,pos,neg
1545389,pos,pos
1040641,pos,pos
1759540,pos,pos
1322844,pos,pos
950879,pos,neg
1519577,pos,pos
721619,pos,pos
751207,pos,pos
950870,pos,neg
1823784,pos,neg
1823785,pos,pos
950875,pos,pos
950876,pos,pos
1335544,pos,pos
878196,pos,pos
1828664,pos,pos
1820478,pos,pos
1533588,pos,neg
1616758,pos,pos
1821789,pos,pos
1666036,pos,pos
1051897,pos,pos
1150972,pos,pos
1825194,pos,pos
838987,pos,pos
1150979,pos,pos
838982,pos,pos
1042044,neg,pos
918293,pos,neg
983436,pos,pos
690975,pos,pos
690976,pos,pos
1591452,pos,pos
1399202,pos,pos
1478681,pos,pos
903509,pos,pos
903508,pos,pos
615619,pos,pos
1351875,pos,neg
1103418,pos,pos
616094,pos,pos
616095,pos,neg
616096,pos,pos
1103417,pos,pos
923350,pos,pos
908629,pos,pos
1395755,pos,pos
1395754,pos,pos
1509514,pos,pos
1509517,pos,pos
1042046,pos,pos
1509511,pos,pos
1611193,pos,pos
645919,pos,pos
1534919,pos,pos
1193863,pos,pos
645911,pos,pos
1534911,pos,neg
645912,pos,pos
1534914,pos,pos
1500637,pos,pos
645916,pos,pos
942723,pos,pos
1063143,pos,pos
1741916,pos,pos
1741917,pos,pos
1348019,pos,pos
952431,pos,pos
835063,pos,pos
1582756,pos,pos
1582754,pos,pos
1348012,pos,pos
1582758,pos,pos
1348014,pos,pos
854708,pos,pos
1410888,pos,neg
1208940,pos,pos
1423883,pos,pos
1712771,pos,pos
742767,pos,neg
646466,pos,pos
646460,pos,pos
1048730,pos,pos
1356665,pos,pos
1048732,pos,pos
1829203,pos,pos
1829202,pos,pos
1048739,pos,pos
612340,pos,pos
668879,pos,pos
1624665,pos,pos
1624663,pos,pos
1141325,pos,pos
1353863,pos,pos
1624668,pos,pos
700476,pos,neg
1810756,pos,pos
1053977,pos,pos
1053974,pos,pos
704500,pos,pos
1810754,pos,pos
1542731,pos,pos
1114950,pos,pos
704509,pos,pos
1407082,pos,pos
1378540,pos,neg
658915,pos,pos
1540387,pos,pos
997879,pos,pos
1789093,pos,pos
1624590,pos,pos
1143360,pos,pos
689928,pos,pos
1143366,pos,pos
790318,pos,pos
1201910,pos,pos
1110392,pos,pos
1592379,pos,pos
1201919,pos,pos
1592375,pos,pos
1592370,pos,pos
1592373,pos,pos
1598929,pos,pos
1353864,pos,pos
1165034,pos,pos
613768,pos,pos
1598921,pos,pos
629453,pos,pos
1717339,pos,pos
1599034,pos,pos
836729,pos,pos
1091866,pos,pos
1599033,pos,neg
1599031,pos,pos
836722,pos,neg
1117823,pos,pos
1091868,pos,pos
836721,pos,pos
836726,pos,pos
1530112,pos,pos
936363,pos,pos
936364,pos,pos
809573,pos,pos
1298680,pos,pos
1298687,pos,pos
1337835,pos,pos
622482,pos,pos
1337837,pos,pos
1017380,pos,pos
1017382,pos,pos
1017385,pos,pos
1455089,pos,pos
1017389,pos,pos
1526555,pos,pos
1294844,pos,pos
1294846,pos,neg
1047516,pos,neg
1398997,pos,pos
732535,pos,pos
1397613,pos,pos
1805318,pos,pos
1819137,pos,pos
1112507,pos,pos
1699886,pos,pos
1112504,pos,pos
619182,pos,pos
1455081,pos,pos
1397616,pos,pos
1433309,pos,pos
1304959,pos,pos
1304958,pos,neg
1148055,pos,pos
795599,pos,neg
1760956,pos,neg
1664069,pos,pos
913381,pos,pos
1142268,pos,pos
1431236,pos,pos
1431238,pos,pos
646395,pos,pos
1647221,pos,pos
1647223,pos,neg
1647225,pos,pos
693966,pos,pos
1647229,pos,pos
1547812,pos,pos
936989,pos,pos
610231,pos,pos
1407924,pos,pos
1407926,pos,pos
1407927,neg,pos
919415,pos,pos
1407922,pos,pos
788439,pos,pos
876392,pos,pos
788435,pos,neg
1407928,pos,pos
876396,pos,pos
692415,pos,pos
1541411,pos,pos
1578369,pos,pos
1251465,pos,pos
1806758,pos,pos
1754282,pos,pos
693960,pos,pos
1541419,pos,pos
917708,pos,pos
1777006,pos,pos
1833956,pos,pos
620222,pos,pos
917707,pos,pos
786722,pos,pos
620225,pos,pos
1748651,pos,pos
1568052,pos,pos
1372147,pos,pos
1786510,neg,pos
1819272,pos,pos
1192385,pos,pos
1192384,pos,pos
693968,pos,pos
1202872,pos,neg
1392656,pos,pos
961389,pos,pos
1547683,pos,pos
834618,pos,pos
1662582,pos,pos
1156857,pos,neg
1233938,pos,pos
878714,pos,pos
1662589,pos,pos
1233934,pos,pos
1233933,pos,pos
838516,pos,neg
838515,pos,pos
1372493,pos,pos
998614,pos,neg
1517250,pos,pos
1759786,pos,neg
1192653,pos,pos
1192652,pos,pos
1502966,pos,pos
1192650,pos,pos
886101,pos,pos
999461,pos,neg
1371164,pos,pos
999463,pos,pos
999468,pos,pos
1086403,pos,pos
1371166,pos,pos
1645685,pos,neg
1724875,pos,pos
1337337,pos,pos
1384600,pos,pos
1790610,pos,pos
1371160,pos,pos
783521,pos,pos
783523,pos,pos
669884,pos,pos
1759553,pos,pos
701952,pos,pos
949996,pos,pos
1799536,pos,pos
787459,pos,pos
1759556,pos,pos
1165787,pos,pos
1233577,pos,pos
1149865,pos,pos
787457,pos,pos
1371163,pos,pos
1134882,pos,pos
1274989,pos,pos
1458659,pos,pos
1374668,pos,neg
1458653,pos,pos
1458651,pos,pos
1458657,pos,pos
1458654,pos,pos
1597321,pos,pos
1682395,pos,pos
1682392,pos,pos
1597323,pos,pos
1837494,pos,neg
687581,pos,pos
687583,pos,pos
1045131,pos,pos
1010440,pos,pos
873278,pos,pos
1597328,pos,pos
873270,pos,pos
873274,pos,pos
1711715,pos,pos
831492,pos,pos
1165237,pos,pos
855442,pos,neg
1424821,pos,pos
1183889,pos,pos
622811,pos,pos
1664104,pos,pos
1199744,pos,pos
785967,pos,pos
785966,pos,pos
785964,pos,pos
1492442,pos,pos
1477563,pos,pos
618444,pos,neg
1397122,pos,pos
1504477,pos,pos
1397124,pos,pos
1599917,pos,pos
657473,pos,pos
875267,pos,pos
975868,pos,pos
1599919,pos,pos
1753549,pos,pos
1753544,pos,pos
1259664,pos,pos
1753540,neg,pos
1179530,pos,pos
1595539,pos,pos
1595538,pos,pos
723735,pos,pos
1746075,pos,pos
812795,pos,pos
1035970,pos,pos
1173333,pos,pos
824384,pos,pos
1397698,pos,pos
781933,pos,pos
1345567,pos,pos
1345697,pos,pos
1397692,pos,pos
1595533,pos,pos
1397691,pos,neg
1397697,pos,pos
1397694,pos,neg
926776,pos,pos
1077617,pos,pos
1769793,pos,pos
948222,pos,neg
1549387,pos,pos
948226,pos,pos
1386473,pos,pos
736919,pos,pos
635523,pos,pos
1386477,pos,pos
1386478,neg,neg
736917,pos,pos
1823671,pos,pos
723601,pos,pos
1126683,pos,pos
1605033,pos,pos
1005199,pos,pos
1126680,pos,pos
1005191,pos,pos
668878,pos,pos
1221672,pos,pos
1139029,pos,pos
1628711,pos,neg
1844667,pos,neg
1221679,pos,pos
1424800,pos,pos
1424801,pos,pos
1600712,pos,pos
1424808,pos,pos
1528531,pos,pos
705329,pos,pos
621896,pos,pos
1523705,pos,pos
621893,pos,pos
610550,pos,pos
1459884,pos,pos
1735444,pos,pos
1491139,pos,pos
1491135,pos,pos
1491137,pos,pos
1381795,pos,pos
1022150,pos,pos
1155391,pos,pos
1155390,pos,neg
664825,pos,neg
1516398,pos,pos
1816741,neg,pos
1516394,pos,pos
1516391,pos,pos
1407843,pos,pos
1353142,pos,pos
1353143,pos,pos
1386293,pos,pos
1149046,pos,pos
1730531,pos,pos
1609830,pos,pos
1745357,pos,neg
1637345,pos,pos
1745352,pos,pos
1353149,pos,pos
927424,pos,pos
1388527,pos,pos
1304235,pos,pos
766888,pos,pos
1697790,pos,pos
718003,pos,pos
1455032,pos,pos
913478,pos,pos
1315853,pos,neg
1144793,pos,pos
1144795,pos,pos
1144794,pos,pos
913472,pos,pos
792173,pos,pos
1043162,pos,pos
1685844,pos,pos
1405571,pos,pos
1157890,neg,pos
1344383,pos,pos
1633991,pos,pos
1529916,pos,pos
666086,pos,neg
1489756,pos,pos
1633998,pos,pos
1529919,pos,pos
571912,pos,neg
1573831,pos,pos
1361851,pos,pos
1479973,pos,pos
738235,pos,pos
1295247,pos,pos
1295248,pos,pos
937545,pos,pos
1119617,pos,pos
1536849,pos,pos
1510490,pos,pos
728574,pos,pos
1193866,pos,pos
1313853,pos,pos
1313854,pos,pos
980036,pos,pos
1313856,pos,pos
1380196,pos,pos
661800,pos,pos
1313859,pos,pos
1744087,pos,pos
1455096,pos,pos
1843943,pos,neg
650797,pos,neg
650796,pos,pos
941700,pos,pos
942244,pos,pos
1769801,pos,pos
1202800,pos,neg
1615546,neg,pos
1497208,pos,pos
1202809,pos,pos
1147260,pos,pos
912704,pos,pos
1147262,pos,pos
1662281,pos,pos
1561041,pos,pos
912703,pos,pos
1131246,pos,pos
1146793,pos,pos
1146791,pos,pos
1146794,pos,pos
1359173,pos,pos
952231,pos,neg
760839,pos,pos
952234,pos,pos
801332,pos,pos
1743688,pos,pos
767823,pos,pos
767820,pos,pos
767821,pos,pos
760834,pos,pos
767827,pos,pos
1074524,pos,pos
1395221,pos,pos
877323,pos,pos
742369,pos,pos
1525109,pos,pos
1525108,pos,pos
957559,pos,pos
1258621,pos,pos
669281,pos,pos
1218600,neg,pos
957552,pos,pos
765342,pos,pos
1766038,pos,pos
872662,pos,pos
1066684,pos,pos
1764977,pos,pos
872664,pos,pos
1008104,pos,pos
1680724,pos,pos
1008101,pos,pos
922689,pos,pos
625401,pos,pos
625403,pos,pos
672558,pos,pos
1741071,neg,pos
922684,pos,pos
670014,pos,neg
1522651,pos,pos
1743044,pos,pos
1191735,pos,pos
1522656,pos,pos
858706,pos,pos
1455592,pos,pos
1743024,pos,pos
1454056,pos,pos
1635475,pos,pos
964976,pos,pos
1743022,pos,pos
1402223,pos,pos
1454058,pos,pos
1184552,pos,pos
878117,pos,pos
1671404,pos,pos
1671405,pos,pos
1671406,pos,pos
968627,pos,pos
968626,pos,pos
1143565,pos,pos
968622,pos,pos
878119,pos,pos
881090,pos,neg
1675982,pos,pos
1150574,pos,pos
1794865,pos,pos
1794866,pos,pos
874671,pos,pos
1060416,pos,pos
1604025,pos,pos
1542625,pos,pos
1604021,pos,pos
1310771,pos,pos
1412605,pos,pos
1353922,pos,pos
1412604,pos,pos
1403459,pos,pos
1782397,pos,pos
731449,pos,pos
731448,pos,pos
952907,pos,pos
1511928,pos,neg
1022985,pos,pos
1396559,pos,pos
1022983,pos,pos
731442,pos,pos
731441,pos,pos
873130,pos,pos
1434355,pos,pos
1039998,pos,pos
1719959,pos,pos
1669503,pos,pos
1216064,neg,pos
1521303,pos,pos
1721912,pos,pos
1092688,pos,pos
1818004,pos,pos
1818003,pos,pos
1092681,pos,pos
1694815,pos,pos
1563587,pos,pos
1106442,pos,neg
1414538,pos,pos
1396550,pos,pos
963288,pos,pos
918702,pos,pos
796140,pos,pos
1088887,pos,pos
1088883,pos,pos
1011097,pos,pos
1601620,pos,pos
758936,pos,pos
1052537,pos,pos
758933,pos,pos
800384,pos,pos
1564755,pos,pos
800380,pos,pos
1196589,pos,pos
1091084,pos,pos
1737954,pos,pos
1091081,pos,pos
1091088,pos,pos
810001,pos,pos
1299555,pos,pos
695555,pos,pos
1148624,pos,pos
1562181,pos,pos
677164,pos,pos
903095,pos,pos
620283,pos,pos
1293185,pos,pos
917148,pos,pos
1153707,pos,pos
1832752,pos,pos
1091334,pos,pos
1750092,pos,pos
917144,pos,pos
1796881,pos,pos
1202055,pos,pos
764566,pos,pos
760058,pos,pos
1202053,pos,pos
640555,pos,pos
760053,pos,pos
640559,pos,pos
1357120,pos,pos
617935,pos,pos
760054,pos,pos
1401578,pos,neg
723378,pos,pos
723379,pos,pos
1594940,pos,pos
1171962,pos,pos
1143578,pos,pos
1401572,pos,pos
1401575,pos,pos
873226,pos,neg
1404803,pos,pos
1402888,neg,pos
793346,pos,pos
941610,pos,pos
796197,pos,pos
1744948,pos,pos
796195,pos,pos
1744946,pos,pos
1593487,pos,neg
1395231,pos,pos
1597101,pos,pos
1402887,neg,pos
1214967,pos,pos
1336521,pos,pos
1336520,pos,pos
1533956,pos,pos
842481,pos,pos
1533952,pos,pos
1786629,pos,pos
1401686,pos,pos
1418539,pos,pos
946965,pos,neg
946967,pos,pos
1786625,pos,pos
696886,pos,pos
756572,pos,pos
1701393,pos,pos
908362,pos,pos
1539478,pos,pos
1186849,pos,pos
953628,pos,pos
1353914,pos,pos
953621,pos,pos
684740,pos,neg
953624,pos,pos
1570513,pos,pos
1190810,pos,pos
1718234,pos,pos
1662213,pos,pos
1590689,pos,pos
1292275,pos,pos
1662217,pos,neg
1666914,pos,pos
1353913,pos,pos
1532470,pos,pos
1056535,pos,pos
1666919,pos,neg
1535076,pos,pos
1535077,pos,pos
1539472,pos,pos
1354799,pos,pos
1820629,pos,pos
855082,pos,pos
1794856,pos,neg
1353919,pos,pos
1820623,pos,neg
1523971,pos,pos
1820627,pos,pos
1010285,pos,pos
755172,pos,pos
913131,pos,pos
755174,pos,pos
696268,pos,pos
792438,pos,pos
861807,pos,neg
614774,pos,pos
1174119,pos,pos
1011979,pos,neg
763800,pos,pos
763801,pos,pos
763803,pos,neg
643399,pos,neg
763808,pos,pos
1334968,pos,pos
1349242,pos,pos
1349243,pos,pos
1815048,pos,pos
1815044,pos,pos
766057,pos,pos
1815040,pos,neg
1815041,pos,pos
1058093,pos,pos
1200342,pos,pos
647676,pos,pos
647677,pos,neg
647679,pos,pos
1213277,pos,pos
1195660,pos,pos
1535155,pos,pos
901632,pos,pos
1432421,pos,pos
1195668,pos,pos
615796,pos,pos
1356578,pos,neg
1306769,pos,pos
1306766,pos,pos
839157,pos,pos
839151,pos,pos
1477766,neg,pos
1476498,pos,pos
667934,pos,pos
667933,pos,pos
1475616,pos,pos
1821571,pos,pos
1289350,pos,pos
667939,neg,pos
744475,pos,neg
617481,pos,pos
1163749,pos,pos
1146715,pos,pos
1400469,pos,pos
978428,pos,pos
1509498,pos,pos
1163746,pos,pos
1272330,pos,pos
1470266,pos,pos
754229,pos,pos
653776,pos,pos
722149,pos,pos
754222,pos,pos
1223510,pos,pos
1359430,pos,pos
952970,pos,pos
1271825,neg,pos
1200963,pos,pos
1057289,pos,pos
1200961,pos,pos
1740042,pos,pos
1173564,pos,neg
722142,pos,neg
905028,pos,neg
1498434,pos,pos
1200968,pos,pos
1195082,pos,neg
714398,pos,neg
1392779,pos,pos
1049453,pos,pos
617150,pos,pos
722141,pos,pos
1195089,pos,pos
1049455,pos,pos
1050486,pos,pos
1086649,pos,neg
1228490,pos,pos
1041309,pos,neg
1089614,pos,pos
1086643,pos,pos
1745032,pos,pos
1086647,pos,pos
739859,pos,pos
1208412,pos,pos
1594764,pos,pos
1594760,pos,pos
1819368,pos,pos
920539,pos,pos
1438398,pos,pos
920535,pos,pos
1712988,pos,pos
1204722,pos,pos
868231,pos,pos
1084860,pos,neg
1011902,pos,pos
1780973,pos,pos
1300353,pos,pos
1300350,pos,pos
1054025,pos,pos
1829011,pos,pos
1829012,pos,pos
836390,pos,pos
1048507,pos,pos
1650259,pos,pos
1048504,pos,pos
1048503,pos,pos
1641456,pos,pos
1463656,pos,pos
1817755,pos,pos
1846206,pos,pos
1596990,pos,pos
1596993,pos,pos
797226,pos,pos
1494095,pos,neg
1092699,pos,pos
1532805,pos,pos
1532801,pos,pos
1646430,pos,pos
611411,pos,pos
960612,pos,pos
1124112,pos,neg
1532808,pos,pos
1398436,pos,pos
597007,pos,pos
1699811,pos,pos
641094,pos,pos
1818015,pos,pos
1165856,pos,pos
1827455,pos,pos
1084876,pos,pos
657871,pos,pos
1796940,pos,pos
657872,pos,pos
659850,pos,pos
1149530,pos,pos
1818010,pos,pos
1707243,pos,pos
1092691,pos,pos
638745,pos,pos
1174930,pos,pos
1417559,pos,pos
1607927,pos,pos
1457171,pos,pos
949406,pos,pos
1386907,pos,pos
1386900,pos,neg
1417551,pos,pos
666814,pos,pos
1572458,pos,pos
1213357,pos,pos
725292,pos,pos
1087199,pos,pos
1717163,pos,pos
1366074,pos,pos
620923,pos,pos
849378,pos,pos
695775,pos,neg
695776,pos,pos
695777,pos,pos
695771,pos,pos
738439,pos,pos
1366072,pos,pos
803386,pos,pos
695778,pos,neg
620563,pos,pos
1691007,pos,pos
1296566,pos,pos
629054,pos,pos
930015,pos,pos
925651,pos,pos
1026074,pos,pos
1026072,neg,pos
1161874,pos,neg
1552434,pos,pos
620693,pos,pos
620692,pos,pos
926145,pos,pos
1414524,pos,pos
1461659,pos,neg
1516403,pos,pos
1314253,pos,pos
1461656,pos,pos
1659397,pos,pos
1465939,pos,pos
664711,pos,pos
1391323,pos,pos
1659393,pos,pos
1659390,pos,pos
664715,pos,neg
838492,pos,pos
837015,pos,pos
1464928,pos,pos
1040824,pos,pos
838497,pos,pos
1659398,pos,neg
838495,pos,pos
1002992,pos,pos
1661268,pos,pos
1303073,pos,neg
1641186,pos,pos
667166,pos,pos
732070,neg,neg
1514804,pos,pos
667162,pos,pos
1427745,pos,neg
1514809,pos,pos
1427748,neg,pos
1720635,pos,pos
1632809,pos,pos
1740948,pos,pos
882491,pos,neg
1619487,pos,pos
1632803,pos,pos
1458755,pos,pos
1458752,pos,pos
837584,pos,pos
1199567,pos,pos
1087093,pos,neg
1000730,pos,pos
1385760,pos,pos
924947,pos,pos
924945,pos,neg
1000738,pos,pos
666415,pos,pos
666414,pos,pos
874673,pos,pos
1577937,pos,pos
1789376,pos,pos
1372752,pos,pos
794544,pos,pos
1846178,pos,neg
1374667,pos,pos
1846175,pos,pos
1846177,pos,pos
1846170,pos,pos
1412071,pos,pos
1846172,pos,pos
1658444,pos,pos
870829,neg,pos
765778,pos,pos
999788,pos,pos
1136851,pos,pos
1074246,pos,pos
834803,pos,neg
1770655,pos,pos
1220315,pos,neg
1004095,pos,pos
1450581,pos,pos
1582933,pos,pos
1131455,pos,pos
838728,pos,pos
839455,pos,neg
1609619,pos,pos
839450,pos,pos
1654145,pos,pos
1609611,pos,pos
1609617,pos,pos
1589905,neg,pos
1426509,pos,pos
1831616,pos,neg
649547,pos,neg
1659056,pos,pos
649541,pos,pos
665141,pos,pos
1759742,pos,pos
1558985,pos,pos
873338,pos,pos
1803109,pos,pos
1480988,pos,pos
1803104,pos,pos
1759749,pos,pos
1641389,pos,pos
1396440,pos,pos
1747831,pos,pos
1396448,pos,pos
1301562,pos,pos
1301561,pos,pos
879550,pos,pos
879551,pos,pos
1833644,pos,pos
1833645,pos,pos
1702115,pos,neg
766511,pos,pos
1702110,pos,pos
1030104,pos,pos
734037,pos,pos
844260,pos,pos
1697422,pos,pos
1697423,pos,pos
663994,pos,pos
1344999,pos,pos
831265,pos,pos
926096,pos,pos
578414,pos,neg
1344993,pos,pos
1208392,pos,pos
870178,pos,pos
1343670,pos,pos
841524,pos,pos
1343672,pos,pos
844261,pos,pos
1287160,pos,pos
870176,pos,pos
845632,pos,pos
871883,pos,pos
1236164,pos,pos
871885,pos,neg
1635060,pos,pos
1047196,pos,pos
639629,pos,neg
1551497,pos,neg
1551490,pos,pos
1603814,pos,pos
757026,pos,pos
757028,pos,pos
998230,pos,pos
1142946,pos,pos
579562,pos,neg
1142945,pos,pos
1137894,neg,pos
1137895,pos,pos
1772497,pos,neg
1505650,pos,pos
1621676,pos,pos
1657726,pos,pos
1480924,pos,neg
1604028,pos,pos
1776970,neg,pos
1776971,pos,pos
1139493,pos,pos
1557898,pos,pos
1397714,pos,pos
827593,pos,pos
1139498,pos,pos
1187082,pos,pos
1187084,pos,neg
806846,pos,pos
1187087,pos,pos
1600084,pos,pos
1728061,pos,pos
1728060,pos,neg
1100054,pos,pos
1086363,pos,pos
1764059,pos,pos
884420,pos,neg
1400977,pos,pos
1817625,pos,pos
878199,pos,pos
1760732,pos,pos
1760731,pos,pos
1760737,pos,pos
1767504,pos,pos
1480928,pos,pos
1352426,pos,pos
1489913,pos,neg
1345736,pos,pos
1382927,pos,pos
1382924,pos,pos
1410343,pos,pos
839102,pos,pos
881008,pos,neg
844582,pos,pos
1521318,pos,pos
1389048,pos,pos
